response,location_E,location_N,location_S,location_W,member_type_C,member_type_N,member_type_R,member_type_S,member_type_T,level_tenure,member_score,num_promoted,account_bal
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30265210608424337,0.0,0.0,0.2230514096185738
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1794071762870515,0.0,0.0,0.32974018794914317
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3338533541341654,0.9125000000000001,0.0,0.33443891652846874
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1794071762870515,0.916666666666667,0.0,0.2923346231803943
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1606864274570983,0.75,0.0,0.29340891849138123
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1232449297971919,0.47916666666666696,0.0,0.9319145015662429
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1544461778471139,1.0,0.0,0.32780541735765617
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2667706708268331,0.7208333333333337,0.0,0.0
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27301092043681746,1.0,0.0,0.3781094527363184
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2043681747269891,0.0,0.0,0.3695411829740188
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2792511700468019,0.9750000000000001,0.0,0.0
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1544461778471139,0.5750000000000002,0.0,0.2427676432651557
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1107644305772231,0.8458333333333337,0.0,0.30403537866224434
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2542901716068643,0.0,0.0,0.27077575087525335
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1669266770670827,0.7208333333333337,0.0,0.3561820526994656
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2106084243369735,0.7749999999999999,0.0,0.3384927215772987
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2106084243369735,0.6125000000000003,0.0,0.2718813340703888
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1544461778471139,0.9375,0.0,0.2923346231803943
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1107644305772231,0.6416666666666666,0.0,0.3278975492905841
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2293291731669267,0.5791666666666666,0.0,0.34669246360788647
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1856474258970359,0.6083333333333334,0.0,0.07665376819605675
0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0811232449297972,0.4750000000000001,0.0,0.361341440943431
1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.093603744149766,0.6458333333333335,0.0,0.3779251888704625
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1794071762870515,0.6458333333333335,0.0,0.22839506172839508
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21838928932921434,0.6541666666666668,0.0,0.18352681039248203
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3213728549141966,0.9666666666666668,0.0,0.27731711811313803
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1856474258970359,0.0,0.0,0.09406670351943984
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2168486739469579,0.0,0.0,0.07471899760456975
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2792511700468019,0.6541666666666668,0.0,0.3369264787175235
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2106084243369735,0.2749999999999999,0.0,0.21208770960014742
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1606864274570983,0.0,0.0,0.13119587248940484
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.093603744149766,0.9041666666666668,0.0,0.3556292611018979
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1294851794071763,0.0,0.0,0.36530311405933297
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2043681747269891,0.08333333333333348,0.0,0.3694490510410908
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0499219968798752,0.9541666666666666,0.0,0.1754192002948222
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0982839313572543,0.7708333333333335,0.0,0.2375161230882624
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1918876755070203,0.4291666666666667,0.0,0.3817947300534365
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2542901716068643,0.7708333333333335,0.0,0.25612677353970886
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27301092043681746,0.5208333333333335,0.0,0.2823843744241754
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.062402496099843996,0.9250000000000003,0.0,0.3579325594250967
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1669266770670827,0.4916666666666667,0.0,0.2829371660217431
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6833073322932918,0.5625,0.0,0.3110374055647688
0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1794071762870515,0.17500000000000027,0.0,0.2765800626497144
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2043681747269891,0.0,0.0,0.25050672563110377
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21838928932921434,0.4291666666666667,0.0,0.35480007370554634
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2355694227769111,0.09583333333333366,0.0,0.3458632762115349
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1918876755070203,0.9875000000000003,0.0,0.32955592408328727
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34009360374414976,0.7958333333333334,0.0,0.3351759719918924
1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1107644305772231,0.5541666666666667,0.0,0.35498433757140224
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0982839313572543,0.0,0.0,0.3252257232356735
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0686427457098284,0.0,0.0,0.3834531048461397
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1918876755070203,0.9083333333333337,0.0,0.0
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1482059282371295,0.4624999999999999,0.0,0.26515570296664825
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1107644305772231,0.8166666666666669,0.0,0.31978993919292426
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0982839313572543,0.916666666666667,0.0,0.32955592408328727
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2792511700468019,0.7791666666666668,0.0,0.34420490141883175
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0436817472698908,0.0,0.0,0.34669246360788647
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1170046801872075,0.875,0.0,0.2583379399299797
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2355694227769111,0.9875000000000003,0.0,0.1794730053436521
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35257410296411856,0.8250000000000002,0.0,0.2937166021743136
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30265210608424337,0.9916666666666667,0.0,0.27593513911921874
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2043681747269891,0.6333333333333333,0.0,0.34918002579694124
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1170046801872075,0.7791666666666668,0.0,0.2828450340888152
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1918876755070203,0.050000000000000266,0.0,0.30246913580246915
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2542901716068643,0.8208333333333333,0.0,0.3296480560162152
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2667706708268331,0.9041666666666668,0.0,0.2937166021743136
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1419656786271451,0.0,0.0,0.07038879675695596
1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1794071762870515,0.16666666666666696,0.0,0.32209323751612307
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1107644305772231,0.8666666666666667,0.0,0.37202874516307355
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1419656786271451,0.7666666666666666,0.0,0.3058780173208034
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.296411856474259,0.0,0.0,0.32154044591855535
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2168486739469579,0.0,0.0,0.37202874516307355
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2480499219968799,0.0,0.0,0.18021006080707574
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2355694227769111,0.0,0.0,0.3771881334070389
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9875195007800313,0.7333333333333334,0.0,0.2849640685461581
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2043681747269891,0.0,0.0,0.1644555002763958
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2293291731669267,0.0,0.0,0.10088446655610835
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2542901716068643,0.916666666666667,0.0,0.669799152386217
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2839313572542902,0.5041666666666669,0.0,0.2855168601437258
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3213728549141966,0.0,0.0,0.2019531969780726
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2106084243369735,0.0,0.0,0.2945457895706652
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0982839313572543,0.9958333333333336,0.0,0.36382900313248573
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3338533541341654,0.0,0.0,0.09747558503777409
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1107644305772231,0.8875000000000002,0.0,0.34918002579694124
0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8408736349453978,0.49583333333333357,0.0,0.2643265155702967
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0499219968798752,0.9833333333333334,0.0,0.3850193477059149
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.056162246489859596,0.916666666666667,0.0,0.3464160678091026
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.296411856474259,0.8250000000000002,0.0,0.27897549290584117
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1731669266770671,0.0,0.0,0.3043117744610282
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29017160686427457,0.8625000000000003,0.0,0.23659480375898287
0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0748829953198128,0.3374999999999999,0.0,0.3644739266629814
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2106084243369735,0.6750000000000003,0.0,0.332043486272342
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27301092043681746,0.42500000000000027,0.0,0.2515201768933112
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27301092043681746,0.7791666666666668,0.0,0.24636078864934585
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3712948517940718,0.7166666666666668,0.0,0.353510226644555
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1170046801872075,0.7749999999999999,0.0,0.32015846692463606
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35257410296411856,0.0,0.0,0.2855168601437258
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1606864274570983,0.8291666666666666,0.0,0.2887414777962042
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2418096723868955,0.6375000000000002,0.0,0.22710521466740372
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0811232449297972,0.6541666666666668,0.0,0.34263865855905656
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0811232449297972,0.6750000000000003,0.0,0.29340891849138123
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3338533541341654,0.0,0.0,0.30495669799152386
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1669266770670827,0.9875000000000003,0.0,0.2937166021743136
1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1107644305772231,0.3208333333333333,0.0,0.34918002579694124
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2230889235569423,0.6875,0.0,0.3172102450709416
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.296411856474259,0.9708333333333337,0.0,0.3475216510042381
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1669266770670827,0.7416666666666667,0.0,0.2997051778146306
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1918876755070203,0.979166666666667,0.0,0.2560346416067809
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2106084243369735,0.8625000000000003,0.0,0.3556292611018979
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1669266770670827,0.0,0.0,0.21254836926478718
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1419656786271451,0.6791666666666667,0.0,0.3147226828818869
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1606864274570983,0.9041666666666668,1.0,0.24636078864934585
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1294851794071763,0.916666666666667,0.0,0.3480744426018058
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1918876755070203,0.8000000000000003,0.0,0.16970702045328911
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21838928932921434,1.0,0.0,0.025981205085682697
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.093603744149766,0.7958333333333334,0.0,0.31978993919292426
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2293291731669267,0.7833333333333337,0.0,0.2718813340703888
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1918876755070203,0.0,0.0,0.27040722314354154
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27301092043681746,0.9125000000000001,0.0,0.1794730053436521
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1731669266770671,0.7208333333333337,0.0,0.3018242122719735
0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3837753510140406,0.2250000000000001,0.0,0.3713838216325779
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27301092043681746,0.6416666666666666,0.0,0.13211719181868437
0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1856474258970359,0.3333333333333335,0.0,0.32845034088815184
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1606864274570983,0.0,0.0,0.3621706283397826
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2168486739469579,0.7625000000000002,0.0,0.2882808181315644
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2542901716068643,0.9291666666666667,0.0,0.31002395430256124
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1107644305772231,0.8666666666666667,0.0,0.2005712179841533
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36505460218408736,1.0,0.0,0.32494932743688965
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0982839313572543,0.8208333333333333,0.0,0.2961120324304404
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2418096723868955,0.6916666666666669,0.0,0.3078127879122904
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1669266770670827,0.0,0.0,0.173852957435047
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3837753510140406,0.0,0.0,0.11958724894048277
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0686427457098284,0.8625000000000003,0.0,0.3833609729132117
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2043681747269891,0.4750000000000001,0.0,0.2447024138566427
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27301092043681746,0.0,0.0,0.27860696517412936
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.056162246489859596,1.0,0.0,0.3787543762668141
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1045241809672387,0.6750000000000003,0.0,0.30302192740003686
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21838928932921434,0.0,0.0,0.3833609729132117
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3837753510140406,0.666666666666667,0.0,0.3494564215957251
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2792511700468019,0.7791666666666668,0.0,0.3181315644002211
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.296411856474259,0.0,0.0,0.3617099686751428
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1232449297971919,0.7875000000000001,0.0,0.38372950064492356
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1918876755070203,0.7041666666666666,0.0,0.2005712179841533
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3213728549141966,0.0,0.0,0.04348627234199374
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1482059282371295,0.6541666666666668,0.0,0.23115901971623365
0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1856474258970359,0.3374999999999999,0.0,0.3556292611018979
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1731669266770671,0.0,0.0,0.21337755666113875
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36505460218408736,0.9916666666666667,0.0,0.37202874516307355
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2293291731669267,0.25,0.0,0.3724894048277133
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1482059282371295,0.6208333333333336,0.0,0.2691173760825502
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1482059282371295,0.7958333333333334,0.0,0.0
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2043681747269891,0.1708333333333334,0.0,0.3589460106873042
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3837753510140406,0.9916666666666667,0.0,0.3091947669062097
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2839313572542902,0.5041666666666669,0.0,0.32301455684540265
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1981279251170047,0.0,0.0,0.3220011055831951
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21838928932921434,0.0,0.0,0.14888520361157176
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3088923556942278,0.8166666666666669,0.0,0.34669246360788647
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32761310452418096,0.9958333333333336,0.0,0.26100976598489034
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2480499219968799,0.6458333333333335,0.0,0.3302929795467109
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1918876755070203,0.8250000000000002,0.0,0.2583379399299797
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1856474258970359,0.8458333333333337,0.0,0.10364842454394693
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29017160686427457,0.5208333333333335,0.0,0.3292795282845034
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1731669266770671,0.7250000000000001,0.0,0.34263865855905656
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1606864274570983,0.6291666666666669,0.0,0.3097475585037774
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0187207488299532,1.0,0.0,0.2572323567348443
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.296411856474259,0.9500000000000002,0.0,0.31002395430256124
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2792511700468019,0.8708333333333336,0.0,0.19578035747189976
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1731669266770671,0.0,0.0,0.3724894048277133
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37753510140405616,0.0,0.0,0.29340891849138123
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30265210608424337,0.5208333333333335,0.0,0.34171733922977704
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1419656786271451,0.9875000000000003,0.0,0.33360972913211717
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2418096723868955,0.0,0.0,0.12262760272710521
0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0748829953198128,0.4541666666666666,0.0,0.3726736686935692
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1606864274570983,0.8000000000000003,0.0,0.30302192740003686
1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.062402496099843996,0.6958333333333333,0.0,0.3475216510042381
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2230889235569423,0.9624999999999999,0.0,0.38013635526073336
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35257410296411856,0.9916666666666667,0.0,0.25290215588723053
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3837753510140406,0.979166666666667,0.0,0.3752533628155519
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1544461778471139,0.6708333333333334,0.0,0.31730237700386954
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3463338533541342,0.666666666666667,0.0,0.37037037037037035
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0811232449297972,0.9875000000000003,0.0,0.22517044407591671
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2168486739469579,0.0,0.0,0.21337755666113875
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0982839313572543,0.6875,0.0,0.34263865855905656
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1045241809672387,0.9125000000000001,1.0,0.26100976598489034
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3463338533541342,0.9624999999999999,0.0,0.341809471162705
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1232449297971919,0.6541666666666668,0.0,0.37073889810208216
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31513260530421217,0.0,0.0,0.2822001105583195
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.296411856474259,0.9916666666666667,0.0,0.15109637000184264
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1482059282371295,0.6291666666666669,0.0,0.32633130643080893
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29017160686427457,0.9916666666666667,0.0,0.29095264418647504
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.093603744149766,0.8666666666666667,0.0,0.30670720471715496
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2043681747269891,0.8999999999999999,0.0,0.30597014925373134
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1918876755070203,0.0,0.0,0.04588170259812051
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2792511700468019,0.1791666666666667,0.0,0.35913027455316016
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2792511700468019,0.4291666666666667,0.0,0.29340891849138123
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1856474258970359,0.7083333333333335,0.0,0.38474295190713104
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34009360374414976,0.6458333333333335,0.0,0.3713838216325779
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3712948517940718,0.0,0.0,0.32863460475400774
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21838928932921434,0.9208333333333334,0.0,0.29340891849138123
0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0811232449297972,0.3500000000000001,0.0,0.34365210982126404
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0873634945397816,0.9583333333333335,0.0,0.3031140593329648
1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0436817472698908,0.5833333333333335,0.0,0.3883360972913212
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3837753510140406,1.0,0.0,0.3540630182421227
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2792511700468019,0.4208333333333334,0.0,0.32845034088815184
0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.093603744149766,0.4624999999999999,0.0,0.339874700571218
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1294851794071763,0.8000000000000003,0.0,0.32633130643080893
