CustomerID,date_size,date_recency,date_time_between,date_T,baseket_value_sum,baseket_value_mean,baseket_value_std,baseket_value_amax,baseket_value_amin,baseket_value_median,basket_size_sum,basket_size_mean,basket_size_std,basket_size_amax,basket_size_amin,basket_size_median,lag_12,lag_11,lag_10,lag_9,lag_8,lag_7,lag_6,lag_5,lag_4,lag_3,lag_2,lag_1,value
14113,19,357,19,359,4778.83,251.5173684,347.4458112,981.7,-137.16,88,2457,129.3157895,184.2519569,619,-51,48,895.99,-40.8,366,-19.7,0,878.15,-12.95,88,-137.16,696.26,731.38,1333.66,1295.835045
14127,3,45,22,52,1190.37,396.79,77.04412826,483.12,335.02,372.23,507,169,40.11234224,214,137,156,0,0,0,0,0,0,0,0,0,0,483.12,707.25,1380.034823
14128,2,8,8,178,271.86,135.93,213.2351209,286.71,-14.85,135.93,247,123.5,178.8980156,250,-3,123.5,0,0,0,0,0,0,271.86,0,0,0,0,0,1028.336519
14129,4,180,60,206,1467.48,366.87,88.22713188,470.46,290.7,353.16,822,205.5,81,306,126,195,0,0,0,0,0,409.92,0,0,290.7,296.4,0,470.46,1538.08728
14133,1,0,0,360,305.5,305.5,0,305.5,305.5,305.5,50,50,0,50,50,50,305.5,0,0,0,0,0,0,0,0,0,0,0,1214.234774
14135,10,359,39,364,4110.49,411.049,300.6062472,817.3,-38.87,416.14,4661,466.1,408.3877379,1110,-23,423.5,1450.33,0,0,453.08,0,0,548.28,379.2,0,198.7,931.85,149.05,1601.753867
14145,3,151,75,237,3857.85,1285.95,97.80034509,1383.6,1188,1286.25,899,299.6666667,51.6946161,331,240,328,0,0,0,0,1383.6,0,1286.25,0,0,1188,0,0,2142.486133
14146,5,312,78,322,5259.3,1051.86,820.649435,2146.31,299.5,748.91,3343,668.6,551.3622221,1393,160,540,0,748.91,385.2,299.5,0,0,0,0,0,1679.38,0,2146.31,2048.578325
14147,7,252,42,267,1550.9,221.5571429,408.4933898,757.2,-540,284.5,741,105.8571429,138.7160512,246,-144,144,0,0,0,248.2,0,584.4,0,0,0,433.8,0,284.5,1446.274795
14152,5,272,68,286,1364.35,272.87,162.2732076,388.68,-11.7,331.1,1127,225.4,132.3434925,325,-6,268,0,0,301.31,0,0,0,0,0,331.1,376.98,0,354.96,1534.571246
14157,3,257,128,273,569.9,189.9666667,32.31038275,211.8,152.85,205.25,256,85.33333333,25.54081701,110,59,87,0,0,0,152.85,0,0,0,0,0,0,205.25,211.8,1000.249793
14159,8,357,51,363,2893.58,361.6975,97.05176862,475.01,219.83,376.53,1973,246.625,90.52061723,389,108,257,393.65,0,270,495.18,0,0,464.72,435.61,0,0,475.01,359.41,1440.364634
14163,1,0,0,89,148.71,148.71,0,148.71,148.71,148.71,57,57,0,57,57,57,0,0,0,0,0,0,0,0,0,148.71,0,0,1152.597018
14167,4,217,72,308,721.65,180.4125,22.67382393,198.95,151.95,185.375,200,50,10.23067284,61,39,50,0,151.95,0,172.35,0,0,198.95,0,0,198.4,0,0,1292.999112
14173,2,89,89,357,116.11,58.055,75.66749665,111.56,4.55,58.055,41,20.5,21.92031022,36,5,20.5,4.55,0,0,111.56,0,0,0,0,0,0,0,0,1349.465672
14175,10,247,27,254,4242.38,424.238,564.1475586,1561.26,-85.35,243.25,1459,145.9,184.3525909,488,-11,85,0,0,0,825.31,0,890.96,0,556.95,0,493.25,1561.26,-85.35,1532.681751
14180,11,165,16,175,1268.23,115.2936364,156.7925207,482.58,-49.9,71.95,123,11.18181818,11.91484941,34,-2,7,0,0,0,0,0,0,109.55,64.7,0,71.95,617.28,404.75,1160.69932
14189,1,0,0,15,849.07,849.07,0,849.07,849.07,849.07,455,455,0,455,455,455,0,0,0,0,0,0,0,0,0,0,0,849.07,1918.068246
14191,2,334,334,355,53.4,26.7,127.7034847,117,-63.6,26.7,52,26,48.08326112,60,-8,26,-63.6,0,0,0,0,0,0,0,0,0,0,117,1560.344958
14193,1,0,0,23,356.8,356.8,0,356.8,356.8,356.8,208,208,0,208,208,208,0,0,0,0,0,0,0,0,0,0,0,356.8,1784.050885
14194,17,337,21,356,7226.12,425.0658824,485.1943782,1706.93,-39,475,4144,243.7647059,278.5914413,950,-15,211,-4.95,1125.82,0,344.57,1706.93,502.26,635.71,-7.15,475.34,1071.91,884.35,491.33,1839.030196
14198,6,303,60,330,864.08,144.0133333,81.7152685,240.6,-4.25,153.21,328,54.66666667,42.30208821,108,-5,56,0,135.25,147.64,0,0,0,181.81,0,158.78,0,0,240.6,1497.402167
14201,3,179,89,215,446.1,148.7,41.63745309,181.95,102,162.15,216,72,43.55456348,109,24,83,0,0,0,0,181.95,102,0,0,0,0,162.15,0,1041.822099
14205,7,248,41,269,1927.8,275.4,191.135251,608.1,-19.7,309.3,1136,162.2857143,106.8343177,298,-2,158,0,0,0,232.65,0,331.55,156.5,289.7,0,309.3,0,608.1,1392.896854
14209,12,347,31,359,2870.24,239.1866667,176.2050865,499.55,-29.85,262.225,1039,86.58333333,73.21258999,242,-5,93,-8.95,256.95,0,335.4,255,0,343.45,0,446.75,334.34,258.65,648.65,1521.244638
14210,13,266,22,329,3608.48,277.5753846,214.6642818,627.91,-12.9,337.7,1744,134.1538462,105.5926498,303,-3,160,0,627.91,0,441.83,364.68,403.3,305.24,438.51,652.61,374.4,0,0,1394.460619
14211,11,319,31,357,2093.39,190.3081818,190.3078778,530.18,-27.6,203.97,1319,119.9090909,108.0948237,296,-7,145,187.15,220.6,0,0,405.06,-21.9,487.4,312.5,-27.6,0,530.18,0,1170.818289
14215,3,261,130,358,1460.61,486.87,320.4352492,833.52,201.5,425.59,823,274.3333333,78.11743297,364,221,238,425.59,833.52,0,0,0,0,0,0,201.5,0,0,0,1679.095421
14217,9,151,18,154,1180.16,131.1288889,161.7379259,416.6,-89.7,100.05,530,58.88888889,71.00430347,176,-6,33,0,0,0,0,0,0,416.6,-7.95,256.68,0,226.9,287.93,1409.612351
14221,8,286,40,362,3078.74,384.8425,187.9690769,667.45,-5.95,420.575,1616,202,90.02221948,295,-1,222.5,-5.95,0,0,0,445.4,667.45,443.3,399.75,805.7,323.09,0,0,1543.687155
14224,5,154,38,171,847.78,169.556,116.2652824,363.63,54.6,139.85,349,69.8,74.20714251,191,4,51,0,0,0,0,0,0,503.48,0,168.17,121.53,0,54.6,1230.176006
14226,2,6,6,68,766.14,383.07,547.6824863,770.34,-4.2,383.07,416,208,296.9848481,418,-2,208,0,0,0,0,0,0,0,0,0,766.14,0,0,1480.124195
14227,6,255,51,296,3011.6,501.9333333,579.8900165,1576.4,-3.2,429.95,2225,370.8333333,558.7372966,1483,-2,237,0,0,435.08,-3.2,0,0,1576.4,0,0,581.45,421.87,0,1604.393312
14229,5,68,17,98,1018.39,203.678,200.4760981,389.64,-15.7,327.6,321,64.2,62.39551266,124,-2,80,0,0,0,0,0,0,0,0,389.64,313.9,-12.75,327.6,1595.125705
14231,1,0,0,77,309.91,309.91,0,309.91,309.91,309.91,201,201,0,201,201,201,0,0,0,0,0,0,0,0,0,309.91,0,0,1625.722373
14233,5,270,67,271,1319.45,263.89,310.1351689,611.9,-118.8,404.35,555,111,118.5326959,242,-24,145,0,0,0,425.3,611.9,-118.8,0,0,404.35,0,0,-3.3,1489.038091
14235,3,121,60,246,1573.13,524.3766667,160.487442,693.48,374.18,505.47,1055,351.6666667,90.36776711,456,298,301,0,0,0,374.18,0,693.48,0,505.47,0,0,0,0,1752.582043
14236,5,109,27,132,1052.58,210.516,229.475276,539.8,-8.95,222.95,462,92.4,103.7824648,251,-1,100,0,0,0,0,0,0,0,298.78,222.95,0,539.8,-8.95,1597.731038
14239,11,303,30,361,1880.22,170.9290909,117.4208971,419.61,-2.1,136.75,735,66.81818182,40.61235817,159,-1,65,214.55,260.15,218.39,-2.1,151.46,305.86,0,135.46,176.84,0,419.61,0,1482.17393
14240,1,0,0,50,357.15,357.15,0,357.15,357.15,357.15,237,237,0,237,237,237,0,0,0,0,0,0,0,0,0,0,357.15,0,1813.980007
14243,9,101,12,103,4616.18,512.9088889,787.7015245,2560.4,-7.85,316.25,2406,267.3333333,427.2677732,1375,-3,166,0,0,0,0,0,0,0,0,2560.4,543.78,752.65,759.35,1927.248045
14257,4,268,89,275,2854.73,713.6825,338.6727983,1189.34,388.2,638.595,1650,412.5,277.8362827,810,162,339,0,0,0,1189.34,0,0,0,656.38,0,620.81,0,388.2,1459.131483
14258,20,347,18,362,18377.27,918.8635,848.4083969,2179.08,-643.1,1052.15,10173,508.65,547.5278676,1886,-118,439,1083.4,3251.48,1645.5,1902.91,752.28,1046.2,1468.12,2491.44,1702.3,1916.88,-89.7,1206.46,2047.035824
14264,5,232,58,238,1156.39,231.278,190.1653557,482.58,-27,184.26,479,95.8,98.11829595,254,-4,86,0,0,0,0,482.58,157.26,0,0,0,183.7,0,332.85,1661.109957
14267,2,30,30,358,-19.9,-9.95,0,-9.95,-9.95,-9.95,-2,-1,0,-1,-1,-1,-9.95,-9.95,0,0,0,0,0,0,0,0,0,0,1555.584848
14272,2,20,20,209,482.85,241.425,94.51896344,308.26,174.59,241.425,498,249,214.9604615,401,97,249,0,0,0,0,0,482.85,0,0,0,0,0,0,1511.495508
14276,7,260,43,287,909.93,129.99,185.4436424,340.35,-36.55,-4.41,621,88.71428571,124.2775312,235,-27,-1,0,0,285.14,-4.41,0,0,0,0,331.05,0,334.7,-36.55,1108.272301
14282,11,281,28,289,3544.32,322.2109091,246.5269645,897,-5,262.85,2506,227.8181818,169.0673346,600,-4,188,0,0,897,0,578.9,0,832.5,0,0,311,176.5,748.42,1340.255885
14286,6,336,67,362,3800.89,633.4816667,738.169931,1610.52,-21.2,494.29,4389,731.5,835.4059492,1687,-48,645,1575.4,0,0,1002.5,0,0,0,0,0,0,1237.99,-15,1568.609081
14290,8,318,45,358,1901.48,237.685,426.4433423,870.63,-152.6,-9.225,601,75.125,133.1974233,273,-49,-1,837.78,-114.98,0,514.48,0,0,-152.6,0,0,0,816.8,0,1616.161572
14291,8,350,50,357,3971.1,496.3875,301.4383877,1031.37,-49.75,512.435,3392,424,337.511058,1175,-5,379.5,408.51,0,0,1031.37,0,570.19,0,528.24,0,582.05,354.11,496.63,1437.350657
14292,11,336,33,365,4068.57,369.87,539.2552308,1387.95,-183.6,-8.5,1730,157.2727273,199.5269861,518,-24,-1,-17.9,0,0,704.58,396.45,-60.9,0,765.3,0,1100.04,1364.6,-183.6,1649.810949
14293,5,346,86,356,1762.85,352.57,328.7222262,737.7,-93.6,324.9,705,141,209.5495168,422,-144,188,840.85,324.9,0,0,0,0,0,0,0,0,0,597.1,1532.407461
14295,6,293,58,358,2161.36,360.2266667,413.5661104,866.96,-32.85,299.425,940,156.6666667,197.3308558,470,-3,86,598.85,0,0,0,0,0,730.9,-35.35,0,866.96,0,0,1161.211411
14298,20,353,18,355,39626.87,1981.3435,1358.525557,6421.97,196.2,1799.315,41833,2091.65,1589.009333,6894,36,1712,2173.8,0,3006.87,5120.4,0,7571.34,4402.94,1721.2,2840.08,4364.95,5204.25,3221.04,3111.276649
14299,21,350,17,364,9752.18,464.3895238,535.7229453,2052.12,-153.3,307.03,5948,283.2380952,324.7483495,1339,-14,257,2808.27,607.63,0,525.9,762.61,305.28,0,480.49,874.83,1583.06,466.2,1337.91,1760.393553
14307,5,224,56,359,1284.25,256.85,184.2242325,511.23,-7.95,255.44,757,151.4,131.7015566,353,-1,108,234.15,0,283.43,511.23,0,0,0,255.44,0,0,0,0,1265.867709
14309,2,137,137,177,1428.28,714.14,70.56925676,764.04,664.24,714.14,950,475,93.33809512,541,409,475,0,0,0,0,0,0,664.24,0,0,0,764.04,0,1882.479568
14312,5,126,31,131,1478.7,295.74,273.8274917,785.33,165.57,172.15,892,178.4,260.5068137,643,48,55,0,0,0,0,0,0,0,785.33,0,0,167.8,525.57,1274.311384
14315,3,101,50,261,711.74,237.2466667,209.8680925,365.43,-4.95,351.26,322,107.3333333,93.88468104,165,-1,158,0,0,0,365.43,0,351.26,-4.95,0,0,0,0,0,1253.389443
14321,3,45,22,100,667.83,222.61,212.3101088,377.12,-19.48,310.19,865,288.3333333,344.4072202,668,-4,201,0,0,0,0,0,0,0,0,377.12,0,290.71,0,1282.210716
14329,14,348,26,350,4806.78,343.3414286,383.1093502,1121.28,-45.5,340.155,2812,200.8571429,209.6648817,646,-6,214.5,320.65,627.77,356.41,0,0,883.05,461.19,0,499.74,0,1095.78,562.19,1591.378318
14334,5,143,35,195,1753.52,350.704,221.9204636,557.84,-12.75,418.75,1254,250.8,173.1363624,454,-1,313,0,0,0,0,0,476.89,0,418.75,312.79,-12.75,557.84,0,1744.787983
14338,1,0,0,163,339.88,339.88,0,339.88,339.88,339.88,287,287,0,287,287,287,0,0,0,0,0,0,339.88,0,0,0,0,0,1272.293536
14341,8,318,45,365,2277.09,284.63625,120.4964242,348.92,-7.95,324.46,1415,176.875,75.59939059,226,-1,203.5,584.74,0,314.84,334.08,0,0,348.06,0,0,346.45,348.92,0,1344.908509
14342,3,40,20,99,235.03,78.34333333,88.51182765,161.28,-14.85,88.6,171,57,52.04805472,90,-3,84,0,0,0,0,0,0,0,0,146.43,0,88.6,0,1413.882765
14344,12,251,22,253,2103.12,175.26,122.3871607,378.35,18.9,144.175,1069,89.08333333,60.77747539,193,15,68.5,0,0,0,355.62,578.65,141.85,0,57.3,179.25,0,300.35,490.1,1263.68385
14346,2,72,72,124,1294.17,647.085,36.55034952,672.93,621.24,647.085,1273,636.5,241.1234124,807,466,636.5,0,0,0,0,0,0,0,672.93,0,0,621.24,0,1611.882442
14379,2,87,87,107,920.81,460.405,197.4878529,600.05,320.76,460.405,421,210.5,109.6015511,288,133,210.5,0,0,0,0,0,0,0,0,320.76,0,0,600.05,1501.991973
14388,10,302,33,315,3117.91,311.791,186.5958314,479.51,-29.2,397.04,2236,223.6,131.9403906,370,-9,261,0,322.29,0,434.55,401.23,0,412.28,392.85,276.7,0,398.5,479.51,1821.341043
14389,6,305,61,356,821.35,136.8916667,165.1180378,319.2,-19,112.25,631,105.1666667,134.4625103,271,-16,65,-19,0,0,0,228.4,-3.9,306.95,-10.3,0,0,319.2,0,1623.86266
14390,4,51,17,52,1513.11,378.2775,297.5779361,680.43,-10.2,421.44,698,174.5,173.9990421,408,-2,146,0,0,0,0,0,0,0,0,0,0,680.43,832.68,1459.798582
14395,10,211,23,227,4380.22,438.022,194.5174784,797.62,195.15,402.265,2203,220.3,132.9302658,506,71,186,0,0,0,0,1464.72,804.53,0,0,1374.79,195.15,264.76,276.27,1038.053686
14396,4,242,80,364,1523.59,380.8975,107.1437102,514.97,260.84,373.89,758,189.5,58.5974971,274,140,172,514.97,260.84,405.13,0,0,0,0,0,342.65,0,0,0,1564.407768
14401,11,301,30,352,2663.42,242.1290909,183.4777031,619.67,-65.1,278.2,1874,170.3636364,148.8242404,507,-18,124,831.03,0,193.71,312.2,274.89,0,278.2,0,479.03,0,294.36,0,1677.423683
14403,4,56,18,266,396.45,99.1125,121.0936027,228.3,-6.6,87.375,213,53.25,73.33655296,152,-4,32.5,0,0,0,169.8,228.3,-1.65,0,0,0,0,0,0,833.6649538
14404,6,224,44,346,1231.91,205.3183333,80.27542225,304.7,114.89,178.255,748,124.6666667,69.34743446,220,39,129,179.49,151.49,0,304.32,114.89,304.7,0,0,177.02,0,0,0,1090.971946
14408,4,261,87,359,1503.24,375.81,47.42782727,420.96,321,380.64,828,207,40.84115571,240,156,216,321,0,0,409.44,0,351.84,0,0,420.96,0,0,0,1309.864593
14409,3,187,93,194,1367.84,455.9466667,232.3539714,600.05,187.9,579.89,1003,334.3333333,163.0255604,463,151,389,0,0,0,0,0,600.05,0,0,187.9,0,0,579.89,1658.092135
14410,2,61,61,64,1546.07,773.035,442.4579262,1085.9,460.17,773.035,806,403,137.1787156,500,306,403,0,0,0,0,0,0,0,0,0,460.17,0,1085.9,1765.81386
14414,1,0,0,1,902.35,902.35,0,902.35,902.35,902.35,365,365,0,365,365,365,0,0,0,0,0,0,0,0,0,0,0,902.35,2012.661511
14415,10,344,38,350,6103.57,610.357,153.9154102,961.73,394.47,603.315,3273,327.3,107.0130314,597,200,312.5,519.53,0,657.44,0,587.49,0,619.14,655.01,477.23,394.47,1231.53,961.73,1585.724261
14419,1,0,0,9,202.85,202.85,0,202.85,202.85,202.85,69,69,0,69,69,69,0,0,0,0,0,0,0,0,0,0,0,202.85,1374.951021
14421,5,179,44,318,1643.51,328.702,391.867338,975,-12.75,312.13,976,195.2,264.4034796,647,-1,149,0,1008.75,0,0,0,0,322.63,312.13,0,0,0,0,1405.227542
14422,15,348,24,349,5937.28,395.8186667,271.8664749,1078.57,-60.7,334.28,3153,210.2,153.2669007,583,-6,170,420.41,255.05,548.17,257.55,644.17,295.25,620.07,273.58,519.2,1078.57,0,1025.26,1798.338271
14426,11,252,25,272,7185.07,653.1881818,678.0343387,1870.11,-22.75,475.58,4317,392.4545455,417.9996085,1245,-4,247,0,0,0,424.49,0,1019.56,2222.47,1176.61,0,475.58,0,1866.36,1610.998986
14437,5,180,45,210,810.34,162.068,142.9959081,365.48,-22.5,185.46,360,72,61.44916598,158,-6,54,0,0,0,0,0,365.48,185.46,0,91.4,0,190.5,-22.5,1414.356327
14440,8,352,50,364,3512.45,439.05625,308.993853,935.01,-89.7,411.6,1007,125.875,85.65451785,287,-6,126,935.01,597.44,0,326.7,234.6,0,0,0,0,0,823.2,595.5,1701.868244
14441,8,316,45,317,2824.95,353.11875,213.1776979,573.88,-16.95,406.95,812,101.5,68.51694264,166,-1,131,0,369.44,0,0,518.05,0,573.88,372.35,0,534.65,0,456.58,1761.840905
14443,1,0,0,6,662.77,662.77,0,662.77,662.77,662.77,419,419,0,419,419,419,0,0,0,0,0,0,0,0,0,0,0,662.77,1643.806933
14446,1,0,0,13,201.73,201.73,0,201.73,201.73,201.73,183,183,0,183,183,183,0,0,0,0,0,0,0,0,0,0,0,201.73,1285.14435
14447,1,0,0,27,548.5,548.5,0,548.5,548.5,548.5,342,342,0,342,342,342,0,0,0,0,0,0,0,0,0,0,0,548.5,1620.624481
14449,3,34,17,63,1365.46,455.1533333,264.9571917,755.82,255.81,353.83,879,293,180.6737391,500,167,212,0,0,0,0,0,0,0,0,0,255.81,353.83,755.82,1532.862682
14450,4,231,77,237,645.19,161.2975,29.78783015,196.08,125.94,161.585,281,70.25,33.56957948,118,44,59.5,0,0,0,0,196.08,0,0,0,0,0,0,449.11,1060.017536
14451,11,302,30,318,2603,236.6363636,117.8171653,462.97,-3.75,241.46,1334,121.2727273,66.28437359,261,-1,115,0,113.33,266.07,204.3,329.17,0,251.25,444.02,0,294.18,237.71,462.97,1579.30818
14460,8,328,46,351,536.26,67.0325,93.62031583,167.64,-90,63.03,892,111.5,138.876101,264,-72,109,155.34,-32.9,66.06,0,0,167.64,0,0,0,0,219.12,-39,1262.251162
14461,9,308,38,317,4594.54,510.5044444,155.6452968,861.41,308.39,494.48,2259,251,86.60975696,386,143,225,0,308.39,0,494.48,0,500.84,0,1303.96,597.51,527.95,0,861.41,2092.973031
14462,1,0,0,59,265.99,265.99,0,265.99,265.99,265.99,108,108,0,108,108,108,0,0,0,0,0,0,0,0,0,0,265.99,0,1408.087051
14463,1,0,0,126,256.95,256.95,0,256.95,256.95,256.95,31,31,0,31,31,31,0,0,0,0,0,0,0,256.95,0,0,0,0,1642.378565
14466,6,302,60,353,1994.75,332.4583333,225.2123785,783.9,196.6,238.95,1501,250.1666667,168.2229671,572,117,188.5,217.8,222.85,451.65,0,0,0,318.55,0,0,0,783.9,0,1639.36592
14467,8,348,49,364,1622.23,202.77875,96.62403212,385.9,109.84,181.5,918,114.75,53.62768475,204,45,100.5,109.84,0,0,153.1,114.95,0,238.69,209.9,0,281.25,0,514.5,1468.576845
14470,1,0,0,57,250.85,250.85,0,250.85,250.85,250.85,89,89,0,89,89,89,0,0,0,0,0,0,0,0,0,0,250.85,0,1605.484804
14472,1,0,0,316,291.38,291.38,0,291.38,291.38,291.38,145,145,0,145,145,145,0,291.38,0,0,0,0,0,0,0,0,0,0,1333.258588
14475,1,0,0,35,225.3,225.3,0,225.3,225.3,225.3,94,94,0,94,94,94,0,0,0,0,0,0,0,0,0,0,225.3,0,1141.46414
14477,5,280,70,343,652.8,130.56,139.7735061,330,-3.9,165,396,79.2,84.6238737,200,-2,100,-3.3,165,0,0,0,0,330,-3.9,0,165,0,0,999.7889568
14481,4,270,90,304,1298.81,324.7025,493.8191235,781.58,-376.17,446.7,1094,273.5,208.4458363,496,-1,299.5,0,416.32,0,0,100.91,0,0,0,0,0,781.58,0,1393.435623
14482,4,91,30,97,2124.1,531.025,204.9662734,786.89,285.51,525.85,1159,289.75,145.6579898,477,124,279,0,0,0,0,0,0,0,0,536.7,515,0,1072.4,1495.289393
14483,1,0,0,363,120,120,0,120,120,120,96,96,0,96,96,96,120,0,0,0,0,0,0,0,0,0,0,0,1517.996742
14487,1,0,0,6,132.18,132.18,0,132.18,132.18,132.18,65,65,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0,132.18,1085.890524
14498,5,149,37,177,1953.95,390.79,164.0559979,593.42,189.57,341.4,1024,204.8,150.8548972,424,90,108,0,0,0,0,0,0,308.67,341.4,189.57,0,520.89,593.42,1204.065089
14499,7,95,15,96,1305.3,186.4714286,189.0318535,382.91,-11.7,210.65,740,105.7142857,106.9481405,231,-6,123,0,0,0,0,0,0,0,0,357.11,-1.7,368.03,581.86,927.3146715
14505,9,326,40,357,5900.1,655.5666667,414.1664403,1080.73,-27.2,821.75,2561,284.5555556,176.308048,515,-18,335,1282.88,0,273.04,346.86,0,821.75,1053.53,0,1058.56,0,1063.48,0,1992.842143
14506,2,197,197,226,1008.8,504.4,159.6647112,617.3,391.5,504.4,236,118,93.33809512,184,52,118,0,0,0,0,391.5,0,0,0,0,0,0,617.3,2124.7106
14507,6,355,71,356,1804.31,300.7183333,239.7631802,570.38,-59.5,335.935,905,150.8333333,160.750013,436,-10,119,134.06,0,236.4,0,0,0,0,0,0,487.5,435.47,510.88,1466.171446
14512,5,349,87,359,948.19,189.638,80.68210626,324.51,116.2,156.87,620,124,106.8527024,312,59,83,153.28,0,0,0,156.87,116.2,0,197.33,0,0,0,324.51,1409.029935
14513,3,132,66,195,332.42,110.8066667,139.5120874,271.46,20.16,40.8,232,77.33333333,50.80682369,136,48,48,0,0,0,0,0,271.46,0,0,0,60.96,0,0,1175.683512
14514,6,290,58,353,3539.38,589.8966667,271.8228115,955.9,227.65,544.875,1906,317.6666667,126.3260332,450,113,325.5,852.53,536.85,0,0,227.65,0,552.9,413.55,0,955.9,0,0,1753.356538
14515,5,163,40,177,1616.81,323.362,265.4343072,655.88,71.1,196.1,773,154.6,108.8200349,278,26,120,0,0,0,0,0,0,196.1,0,0,0,630.47,790.24,1560.427243
14522,4,89,29,311,784.08,196.02,66.75951867,283.36,122.54,189.09,443,110.75,33.51989459,147,66,115,0,200.2,177.98,283.36,122.54,0,0,0,0,0,0,0,1619.695603
14524,2,7,7,43,1066.03,533.015,279.5405238,730.68,335.35,533.015,500,250,155.5634919,360,140,250,0,0,0,0,0,0,0,0,0,0,1066.03,0,1589.34913
14525,8,298,42,353,3908.44,488.555,280.0085091,904.72,164.09,403.15,2539,317.375,242.165196,782,75,260,399.8,196.65,164.09,0,406.5,589.25,0,0,904.72,374.85,872.58,0,1690.610952
14527,72,363,5,364,17602.62,244.4808333,240.8255038,1221.97,-139.8,210.705,4400,61.11111111,51.00250078,251,-15,51.5,5630.83,2265.45,1745.06,2455.99,1290.47,1059.8,444.88,366.6,188.59,221.16,559.19,1374.6,1720.871299
14530,10,291,32,314,3187.84,318.784,245.3161487,712.64,-8.5,211.05,1589,158.9,102.6844682,364,-2,143.5,0,199.53,0,417.92,0,546.17,710.41,-36.6,0,712.64,464.35,136.82,1830.914768
14533,6,203,40,237,1372.5,228.75,244.7285129,475.46,-131.4,309.375,2006,334.3333333,453.9800289,1204,-12,206.5,0,0,0,0,475.46,170.1,0,0,422.44,0,304.5,0,1260.99147
14534,9,237,29,261,1711.07,190.1188889,163.4731754,452.38,-51.6,168.17,794,88.22222222,77.9162656,232,-8,73,0,0,0,371.7,0,0,430.57,0,0,452.38,309.07,147.35,1271.020344
14535,6,258,51,280,3031.54,505.2566667,217.1509544,885.14,209,491.13,1389,231.5,98.79625499,369,65,244.5,0,0,505.6,885.14,0,449.54,209,500.87,0,0,0,481.39,1968.040941
14538,3,153,76,310,982.59,327.53,122.9574589,452.6,206.8,323.19,129,43,14.73091986,52,26,51,0,452.6,0,0,0,0,529.99,0,0,0,0,0,1308.839942
14540,8,353,50,359,2789.18,348.6475,133.8766332,594.83,156.5,325.215,1196,149.5,60.84641086,226,62,168,572.69,262.95,298.37,0,0,0,0,352.06,436.08,0,594.83,272.2,1711.439286
14541,6,285,57,328,1038.03,173.005,103.6710545,305.2,17.4,184.865,482,80.33333333,52.77373084,166,12,84,0,202.73,247.45,17.4,167,0,0,0,305.2,0,98.25,0,1908.105442
14543,25,358,14,365,9277.84,371.1136,630.6646212,1912.6,-1543.2,313.8,1504,60.16,147.2833663,480,-440,50,1270,0,1212.5,960.5,581.15,1429.75,1096.4,559.6,874.89,620.85,369.4,302.8,1369.365689
14544,1,0,0,97,957.98,957.98,0,957.98,957.98,957.98,895,895,0,895,895,895,0,0,0,0,0,0,0,0,957.98,0,0,0,2260.194565
14546,6,357,71,360,2514.01,419.0016667,79.19007044,547.73,344.29,406.23,1333,222.1666667,49.47490947,313,178,203,547.73,0,449.26,0,0,355.94,0,363.2,0,0,344.29,453.59,1605.276235
14548,4,249,83,360,1974.69,493.6725,148.1681831,680.28,326.4,484.005,765,191.25,62.38255632,275,128,181,680.28,0,0,0,446.11,521.9,0,0,326.4,0,0,0,1378.705572
14551,5,272,68,308,672.36,134.472,222.5552081,514.96,-16.5,30,370,74,111.4248626,258,-10,24,0,148.85,0,0,0,0,0,30,0,0,493.51,0,1219.625757
14553,4,98,32,136,956.77,239.1925,214.3239843,489.51,-25.5,246.38,645,161.25,147.5158184,353,-2,147,0,0,0,0,0,0,0,489.51,0,296.28,170.98,0,1630.354798
14555,4,340,113,348,1982.34,495.585,174.6146717,713.85,290.65,488.92,717,179.25,62.04501054,250,101,183,290.65,0,0,0,0,459.39,518.45,0,0,0,0,713.85,1407.516164
14560,18,358,21,364,3876.26,215.3477778,143.8858754,608.53,59.7,184.625,3320,184.4444444,165.9731453,602,6,169.5,679.22,554.25,417.13,269.2,0,935.33,0,0,428.3,90,223.45,279.38,1501.76093
14562,7,280,46,297,1654.63,236.3757143,111.211926,372,92.75,214.35,770,110,34.11744422,157,61,116,0,0,129.7,340.03,175.34,0,92.75,0,214.35,330.46,0,372,1404.566008
14565,1,0,0,100,760.1,760.1,0,760.1,760.1,760.1,400,400,0,400,400,400,0,0,0,0,0,0,0,0,760.1,0,0,0,1879.17076
14572,3,204,102,248,2769.59,923.1966667,741.4823225,1767.74,379.04,622.81,1504,501.3333333,416.2118851,961,150,393,0,0,0,379.04,0,622.81,0,0,0,0,1767.74,0,2090.341712
14573,3,156,78,327,554.9,184.9666667,44.89861616,236.8,158.12,159.98,157,52.33333333,16.50252506,69,36,52,0,236.8,0,0,0,0,318.1,0,0,0,0,0,1940.649861
14577,3,334,167,355,514.54,171.5133333,57.93015219,217.34,106.4,190.8,220,73.33333333,38.07011076,110,34,76,217.34,106.4,0,0,0,0,0,0,0,0,0,190.8,1342.402659
14583,3,238,119,248,728.48,242.8266667,43.16364944,277.25,194.4,256.83,363,121,50.26927491,174,74,115,0,0,0,256.83,0,0,277.25,0,0,0,0,194.4,1323.65523
