median_house_value,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,rooms_per_household,population_per_household
11.927019899776447,-118.11,33.92,old,1016.0,190.0,729.0,177.0,4.3,<1H OCEAN,5.740112994350283,4.11864406779661
12.429216196844383,-122.42,37.76,old,3587.0,1030.0,2259.0,979.0,2.5403,NEAR BAY,3.6639427987742597,2.307456588355465
12.399581391714692,-118.37,33.92,old,928.0,187.0,521.0,185.0,5.5255,<1H OCEAN,5.0162162162162165,2.8162162162162163
12.641420128120208,-122.7,38.03,old,1410.0,308.0,624.0,292.0,4.1379,NEAR OCEAN,4.828767123287672,2.136986301369863
11.021902468500418,-115.62,33.04,mid old,1009.0,231.0,745.0,217.0,2.0463,INLAND,4.649769585253456,3.4331797235023043
11.08827753744529,-120.91,37.57,old,3396.0,705.0,2446.0,694.0,2.0521,INLAND,4.893371757925072,3.5244956772334293
12.335344981234313,-117.75,33.61,mid old,2270.0,488.0,709.0,489.0,3.2845,<1H OCEAN,4.642126789366054,1.4498977505112474
13.06006235120695,-118.4,33.87,old,3145.0,786.0,1352.0,727.0,5.0976,<1H OCEAN,4.325997248968363,1.8596973865199449
11.976030352524807,-117.94,34.04,old,1493.0,331.0,1571.0,354.0,3.8864,<1H OCEAN,4.2175141242937855,4.437853107344632
12.163686929033735,-121.0,39.23,mid old,2809.0,450.0,1267.0,408.0,4.0426,INLAND,6.884803921568627,3.105392156862745
13.122365377402328,-118.28,34.02,old,515.0,229.0,2690.0,217.0,0.4999,<1H OCEAN,2.3732718894009217,12.396313364055299
12.370739267085408,-121.83,37.3,mid old,1299.0,211.0,825.0,217.0,4.5,<1H OCEAN,5.986175115207374,3.80184331797235
12.354061523243622,-121.7,36.84,mid old,2511.0,465.0,1551.0,450.0,4.9107,<1H OCEAN,5.58,3.4466666666666668
11.461632170582678,-122.22,37.77,old,391.0,128.0,520.0,138.0,1.6471,NEAR BAY,2.8333333333333335,3.7681159420289854
11.515920973950028,-122.91,39.06,mid old,1236.0,238.0,601.0,261.0,1.939,INLAND,4.735632183908046,2.3026819923371646
12.495752720644628,-121.34,38.58,mid old,1631.0,228.0,599.0,228.0,7.8031,INLAND,7.1535087719298245,2.6271929824561404
12.356645504009547,-117.98,33.93,old,3142.0,509.0,1520.0,503.0,6.2924,<1H OCEAN,6.246520874751491,3.021868787276342
12.074254070909326,-118.09,33.93,old,1950.0,356.0,1183.0,338.0,4.1449,<1H OCEAN,5.769230769230769,3.5
12.478006361013815,-122.19,37.71,old,361.0,69.0,158.0,58.0,5.5461,NEAR BAY,6.224137931034483,2.7241379310344827
11.889991098556695,-117.99,34.06,old,2491.0,616.0,2660.0,595.0,2.5639999999999996,INLAND,4.18655462184874,4.470588235294118
11.299732244509187,-119.83,36.8,mid old,6101.0,1200.0,3407.0,1134.0,3.125,INLAND,5.380070546737214,3.004409171075838
11.542484267211773,-118.24,33.9,old,2055.0,442.0,1518.0,425.0,2.3382,<1H OCEAN,4.8352941176470585,3.571764705882353
12.158981037996323,-122.26,37.78,old,1045.0,239.0,496.0,216.0,2.9213,NEAR BAY,4.837962962962963,2.2962962962962963
11.395267421501996,-118.23,33.91,old,677.0,182.0,984.0,174.0,2.5893,<1H OCEAN,3.8908045977011496,5.655172413793103
12.999291379814334,-118.38,33.88,old,2501.0,443.0,1031.0,422.0,4.75,<1H OCEAN,5.92654028436019,2.443127962085308
11.636027662104212,-118.25,33.9,old,1135.0,231.0,614.0,227.0,2.5521,<1H OCEAN,5.0,2.7048458149779737
12.773373116224143,-118.12,34.18,old,2357.0,342.0,891.0,337.0,6.3467,INLAND,6.994065281899109,2.6439169139465877
11.74957736630923,-121.33,38.03,mid old,629.0,140.0,635.0,146.0,2.2961,INLAND,4.308219178082192,4.3493150684931505
12.253433216890011,-117.94,33.65,mid old,2016.0,443.0,1015.0,419.0,5.2732,<1H OCEAN,4.81145584725537,2.4224343675417663
12.299107511497363,-118.16,33.84,old,2220.0,367.0,1002.0,351.0,5.0719,<1H OCEAN,6.3247863247863245,2.8547008547008548
12.000277732550577,-118.17,33.87,old,1937.0,445.0,1339.0,440.0,3.0319,<1H OCEAN,4.402272727272727,3.043181818181818
11.480402273264668,-121.44,38.5,old,2527.0,439.0,1089.0,415.0,4.088,INLAND,6.089156626506024,2.6240963855421686
12.002731721512143,-118.15,33.91,old,1590.0,350.0,1299.0,335.0,4.0313,<1H OCEAN,4.746268656716418,3.8776119402985074
12.502838336714998,-121.87,37.38,mid old,3275.0,529.0,1863.0,527.0,5.5429,<1H OCEAN,6.214421252371917,3.5351043643263758
12.639801218911197,-122.15,37.46,old,4198.0,1244.0,2678.0,1147.0,3.6712,NEAR BAY,3.6599825632083696,2.334786399302528
11.96908368739391,-118.03,34.06,old,2510.0,783.0,3481.0,726.0,2.4875,<1H OCEAN,3.4573002754820936,4.794765840220386
13.122365377402328,-119.17,34.31,mid old,259.0,38.0,142.0,45.0,5.2681,NEAR OCEAN,5.7555555555555555,3.1555555555555554
10.993731591533722,-118.99,35.32,old,1576.0,405.0,870.0,282.0,1.6575,INLAND,5.588652482269503,3.0851063829787235
12.382124589310534,-121.87,37.66,old,522.0,116.0,161.0,102.0,2.4896,INLAND,5.117647058823529,1.5784313725490196
12.048248560336607,-118.35,33.98,old,3081.0,680.0,1785.0,609.0,3.745,<1H OCEAN,5.059113300492611,2.9310344827586206
11.119882876860622,-122.41,37.98,old,60.0,15.0,42.0,25.0,1.4583,NEAR BAY,2.4,1.68
12.87004844878984,-122.01,36.91,mid old,691.0,191.0,324.0,167.0,3.1312,NEAR OCEAN,4.137724550898204,1.9401197604790419
13.017002861746503,-118.32,33.34,old,996.0,264.0,341.0,160.0,2.7361,ISLAND,6.225,2.13125
12.323855681186558,-122.57,38.58,mid old,2083.0,506.0,926.0,487.0,1.9925,INLAND,4.277207392197125,1.9014373716632444
12.679507880077605,-121.88,36.96,mid old,6355.0,1100.0,2304.0,972.0,6.0281,NEAR OCEAN,6.538065843621399,2.3703703703703702
12.510980498647022,-122.13,37.69,mid old,2380.0,769.0,1216.0,643.0,3.395,NEAR BAY,3.701399688958009,1.8911353032659408
11.800357506166801,-118.25,34.07,mid old,719.0,225.0,801.0,218.0,2.3942,<1H OCEAN,3.2981651376146788,3.6743119266055047
12.515026853257494,-121.8,37.23,mid old,2581.0,358.0,1284.0,377.0,6.7385,<1H OCEAN,6.846153846153846,3.405835543766578
11.403110598963021,-121.97,39.79,mid old,1453.0,299.0,904.0,286.0,3.5735,INLAND,5.080419580419581,3.160839160839161
11.977288214325878,-117.64,34.03,mid old,3194.0,579.0,2088.0,549.0,4.1779,INLAND,5.817850637522769,3.80327868852459
11.217211220821182,-119.34,36.3,mid old,2394.0,458.0,1177.0,389.0,2.6875,INLAND,6.154241645244216,3.025706940874036
11.600020171821162,-118.21,34.06,old,470.0,115.0,434.0,123.0,2.095,<1H OCEAN,3.821138211382114,3.5284552845528454
12.436390400592384,-118.1,33.78,old,4466.0,740.0,2134.0,743.0,5.7389,<1H OCEAN,6.010767160161508,2.8721399730820996
12.937478538207209,-119.73,34.45,old,2261.0,328.0,763.0,294.0,6.7449,<1H OCEAN,7.690476190476191,2.5952380952380953
12.289034166244521,-122.03,37.55,old,3087.0,532.0,1597.0,483.0,4.9118,NEAR BAY,6.391304347826087,3.3064182194616976
13.122365377402328,-122.43,37.79,old,3312.0,1095.0,1475.0,997.0,2.7165,NEAR BAY,3.321965897693079,1.4794383149448345
12.008840476000465,-118.22,33.96,old,1542.0,458.0,1711.0,468.0,1.9028,<1H OCEAN,3.2948717948717947,3.655982905982906
12.112860263807995,-121.84,37.35,mid old,3375.0,867.0,4610.0,860.0,2.6894,<1H OCEAN,3.9244186046511627,5.3604651162790695
11.923709734555993,-122.27,37.85,old,1279.0,300.0,675.0,255.0,1.9028,NEAR BAY,5.015686274509804,2.6470588235294117
11.520893634619405,-117.58,34.09,old,754.0,200.0,746.0,185.0,1.9531,INLAND,4.075675675675676,4.032432432432432
12.216517903391713,-117.89,33.87,old,1133.0,216.0,693.0,228.0,3.3594,<1H OCEAN,4.969298245614035,3.039473684210526
11.480402273264668,-118.27,33.97,old,1546.0,371.0,1186.0,366.0,1.64,<1H OCEAN,4.224043715846994,3.240437158469945
12.240957047383676,-118.07,34.07,mid old,1554.0,393.0,1427.0,370.0,3.125,<1H OCEAN,4.2,3.8567567567567567
10.925938480238674,-119.83,36.75,old,662.0,183.0,607.0,181.0,1.3929,INLAND,3.657458563535912,3.3535911602209945
12.769964990232857,-122.0,37.34,old,3344.0,620.0,1604.0,572.0,5.2108,<1H OCEAN,5.846153846153846,2.804195804195804
11.213170811284177,-117.71,33.61,old,3046.0,726.0,888.0,663.0,2.6848,<1H OCEAN,4.5942684766214175,1.339366515837104
13.122365377402328,-118.42,34.06,old,533.0,90.0,291.0,97.0,10.8045,<1H OCEAN,5.494845360824742,3.0
12.050003459880285,-117.14,32.93,mid old,2412.0,419.0,1612.0,422.0,4.5086,<1H OCEAN,5.7156398104265405,3.8199052132701423
12.228812132499662,-118.1,34.08,mid old,4510.0,1296.0,3985.0,1240.0,2.6884,<1H OCEAN,3.6370967741935485,3.213709677419355
11.998433280751929,-120.35,37.86,mid old,287.0,57.0,118.0,50.0,2.3056,INLAND,5.74,2.36
11.440354772135393,-119.79,36.82,mid old,2330.0,462.0,1215.0,467.0,3.2143,INLAND,4.989293361884369,2.601713062098501
10.907789161732996,-121.27,37.95,old,1318.0,308.0,1368.0,310.0,1.8261,INLAND,4.251612903225807,4.412903225806452
12.240957047383676,-122.38,37.71,old,1088.0,190.0,558.0,166.0,4.2708,NEAR BAY,6.554216867469879,3.36144578313253
12.55284875728966,-118.55,34.38,mid old,6246.0,1028.0,2803.0,999.0,6.3002,<1H OCEAN,6.252252252252252,2.805805805805806
12.054086288532291,-118.37,34.2,old,2199.0,609.0,2488.0,597.0,2.9861,<1H OCEAN,3.6834170854271355,4.16750418760469
12.141534124392603,-117.96,33.87,old,1972.0,367.0,1152.0,356.0,3.7222,<1H OCEAN,5.53932584269663,3.235955056179775
11.864989796351278,-120.95,37.61,mid old,4054.0,654.0,2034.0,667.0,4.6833,INLAND,6.077961019490255,3.0494752623688157
12.041787451222318,-118.09,33.96,old,3271.0,603.0,2593.0,616.0,3.3621,<1H OCEAN,5.310064935064935,4.209415584415584
12.859438956078275,-119.71,34.45,old,2183.0,363.0,988.0,351.0,5.5922,<1H OCEAN,6.219373219373219,2.814814814814815
11.630708500626612,-118.23,33.9,old,1285.0,238.0,840.0,211.0,3.4107,<1H OCEAN,6.090047393364929,3.981042654028436
12.010057761604216,-118.04,33.94,old,1328.0,273.0,1115.0,275.0,4.2051,<1H OCEAN,4.829090909090909,4.054545454545455
11.750366320985263,-122.21,37.78,old,1702.0,460.0,1227.0,407.0,1.7188,NEAR BAY,4.181818181818182,3.0147420147420148
12.432809732354514,-117.99,33.73,mid old,2104.0,421.0,1181.0,414.0,3.8365,<1H OCEAN,5.082125603864735,2.8526570048309177
11.995968707723767,-118.03,34.06,old,1018.0,305.0,1307.0,292.0,2.1453,<1H OCEAN,3.4863013698630136,4.476027397260274
11.850825253582627,-117.89,34.11,old,2434.0,535.0,1623.0,498.0,3.6875,<1H OCEAN,4.887550200803213,3.2590361445783134
12.070825496122147,-122.31,38.33,old,2155.0,339.0,956.0,365.0,4.0132,NEAR BAY,5.904109589041096,2.6191780821917807
11.3290026268093,-118.19,35.05,mid old,2992.0,573.0,1631.0,526.0,3.7452,INLAND,5.688212927756654,3.1007604562737643
12.761106523960486,-121.77,37.33,new,3160.0,468.0,1675.0,470.0,7.5443,<1H OCEAN,6.723404255319149,3.5638297872340425
11.448920134994315,-115.57,32.8,mid old,2276.0,594.0,1184.0,513.0,1.875,INLAND,4.436647173489279,2.3079922027290447
11.547326891687561,-122.24,38.1,old,1851.0,356.0,849.0,307.0,2.9432,NEAR BAY,6.029315960912052,2.765472312703583
12.031123843065632,-118.03,33.97,old,2149.0,527.0,1359.0,481.0,2.824,<1H OCEAN,4.467775467775468,2.8253638253638256
12.082208658307788,-117.94,34.09,mid old,2707.0,675.0,1742.0,626.0,2.1062,<1H OCEAN,4.324281150159744,2.7827476038338657
11.853674258358701,-120.85,37.05,old,2893.0,481.0,1198.0,466.0,3.1719,INLAND,6.208154506437769,2.570815450643777
12.309080395604402,-119.06,34.23,old,3511.0,632.0,2591.0,596.0,3.0219,<1H OCEAN,5.890939597315437,4.347315436241611
12.275132181461668,-122.09,37.07,old,3581.0,734.0,1780.0,663.0,4.3429,NEAR OCEAN,5.4012066365007545,2.6847662141779787
12.999291379814334,-122.09,37.37,old,2165.0,355.0,776.0,339.0,5.2971,NEAR BAY,6.386430678466077,2.2890855457227137
12.347572207803873,-118.36,33.9,old,1166.0,222.0,640.0,206.0,3.5313,<1H OCEAN,5.660194174757281,3.1067961165048543
11.646581849782901,-120.96,37.67,mid old,2434.0,511.0,1558.0,546.0,2.9219,INLAND,4.457875457875458,2.8534798534798536
11.59910316121128,-117.69,35.63,new,3151.0,482.0,1335.0,428.0,5.5773,INLAND,7.36214953271028,3.119158878504673
13.122365377402328,-117.65,33.48,new,1638.0,188.0,572.0,174.0,13.0502,<1H OCEAN,9.413793103448276,3.2873563218390807
12.066235700342375,-116.95,33.68,mid old,1183.0,178.0,543.0,147.0,4.4792,INLAND,8.047619047619047,3.693877551020408
12.398756989359676,-122.41,37.66,old,1075.0,318.0,906.0,294.0,3.0052,NEAR OCEAN,3.6564625850340136,3.0816326530612246
11.80110741246366,-118.32,34.02,old,2010.0,460.0,1355.0,433.0,2.0304,<1H OCEAN,4.64203233256351,3.1293302540415704
12.796633237315017,-118.23,34.22,old,2288.0,439.0,1079.0,434.0,4.5486,<1H OCEAN,5.271889400921659,2.486175115207373
12.490875577231112,-121.98,37.95,mid old,2984.0,406.0,1317.0,397.0,6.7821,INLAND,7.516372795969773,3.3173803526448364
12.56374708980199,-121.81,38.58,mid old,1964.0,314.0,808.0,286.0,5.9629,INLAND,6.8671328671328675,2.825174825174825
12.369890730759568,-122.28,37.88,old,1172.0,215.0,489.0,218.0,3.9167,NEAR BAY,5.376146788990826,2.243119266055046
13.028052697933088,-117.9,33.63,old,1632.0,376.0,598.0,375.0,3.2125,<1H OCEAN,4.352,1.5946666666666667
11.475223597786217,-117.38,34.11,old,1497.0,264.0,894.0,275.0,3.3066,INLAND,5.443636363636363,3.250909090909091
12.598790180815836,-117.04,33.03,mid old,2852.0,435.0,1083.0,448.0,6.3761,<1H OCEAN,6.366071428571429,2.4174107142857144
11.995968707723767,-121.34,38.61,mid old,5801.0,1148.0,2586.0,1063.0,3.9063,INLAND,5.45719661335842,2.4327375352775165
12.568282244967381,-122.02,37.88,mid old,3031.0,438.0,1087.0,421.0,7.3732,NEAR BAY,7.199524940617577,2.5819477434679334
12.935310646234473,-118.33,33.34,old,2359.0,591.0,1100.0,431.0,2.8333,ISLAND,5.473317865429235,2.5522041763341066
11.815249814158879,-122.17,37.77,old,3326.0,746.0,1704.0,703.0,2.875,NEAR BAY,4.731152204836415,2.4238975817923185
11.956970055045868,-121.06,37.73,new,2256.0,420.0,1246.0,397.0,4.9236,INLAND,5.682619647355164,3.138539042821159
12.890935606502422,-118.08,34.13,old,788.0,128.0,413.0,139.0,5.9546,INLAND,5.669064748201439,2.971223021582734
10.85321306049652,-121.26,37.94,old,1610.0,412.0,1409.0,365.0,1.7574,INLAND,4.410958904109589,3.8602739726027395
11.867097278690842,-122.27,38.53,mid old,678.0,137.0,336.0,103.0,4.4,INLAND,6.58252427184466,3.262135922330097
10.945529489715843,-119.81,36.73,old,956.0,196.0,662.0,180.0,2.101,INLAND,5.311111111111111,3.6777777777777776
12.493879710170106,-122.64,38.01,old,1199.0,232.0,551.0,229.0,3.7321,NEAR OCEAN,5.235807860262009,2.406113537117904
11.831379196088763,-117.93,33.93,old,1128.0,273.0,931.0,234.0,2.8,<1H OCEAN,4.82051282051282,3.9786324786324787
11.930319143943667,-121.25,39.17,new,999.0,189.0,411.0,176.0,2.125,INLAND,5.676136363636363,2.335227272727273
11.719126295554126,-118.19,34.05,old,1273.0,264.0,1193.0,260.0,2.4375,<1H OCEAN,4.8961538461538465,4.588461538461538
12.01974306733868,-118.09,33.97,old,1473.0,297.0,1108.0,294.0,4.1389,<1H OCEAN,5.010204081632653,3.7687074829931975
12.301837267514554,-117.94,34.15,old,859.0,144.0,421.0,138.0,4.4821,INLAND,6.22463768115942,3.050724637681159
12.185869938212655,-121.21,38.65,mid old,3443.0,510.0,1413.0,505.0,5.6529,INLAND,6.817821782178218,2.798019801980198
13.122365377402328,-122.08,37.84,mid old,1320.0,159.0,1722.0,141.0,11.7064,NEAR BAY,9.361702127659575,12.212765957446809
11.823347024391499,-121.31,38.66,old,1713.0,282.0,761.0,295.0,5.2081,INLAND,5.806779661016949,2.5796610169491525
11.379394072345706,-120.61,37.36,mid old,638.0,,380.0,132.0,1.9135,INLAND,4.833333333333333,2.878787878787879
12.73050527270238,-117.65,33.59,new,2649.0,340.0,1238.0,354.0,8.0409,<1H OCEAN,7.483050847457627,3.4971751412429377
12.083905011555967,-118.14,33.97,old,1161.0,267.0,1175.0,282.0,3.0114,<1H OCEAN,4.117021276595745,4.166666666666667
13.020330651839178,-117.83,34.15,mid old,2421.0,306.0,1023.0,298.0,8.0683,INLAND,8.124161073825503,3.4328859060402683
11.192720200812888,-116.89,33.93,old,4549.0,916.0,2494.0,912.0,2.0976,INLAND,4.987938596491228,2.7346491228070176
11.173248097400068,-122.64,41.73,old,3319.0,664.0,1492.0,631.0,1.8694,INLAND,5.259904912836767,2.364500792393027
11.630708500626612,-118.28,34.0,old,855.0,284.0,890.0,247.0,1.2778,<1H OCEAN,3.4615384615384617,3.603238866396761
12.28626918752445,-117.25,32.75,old,1189.0,377.0,645.0,377.0,2.4672,NEAR OCEAN,3.1538461538461537,1.7108753315649867
12.489746696584415,-118.33,33.87,old,724.0,133.0,373.0,133.0,3.9167,<1H OCEAN,5.443609022556391,2.8045112781954886
11.188579408146856,-124.1,40.5,old,1927.0,393.0,996.0,374.0,2.2357,<1H OCEAN,5.152406417112299,2.663101604278075
13.122365377402328,-118.4,34.06,old,3781.0,873.0,1725.0,838.0,4.1455,<1H OCEAN,4.511933174224343,2.058472553699284
11.779894495824468,-119.59,36.72,mid old,1284.0,193.0,621.0,190.0,4.5375,INLAND,6.757894736842105,3.268421052631579
12.691580461311874,-117.69,33.52,new,2142.0,625.0,1176.0,483.0,3.4455,<1H OCEAN,4.434782608695652,2.4347826086956523
12.141534124392603,-118.23,33.8,old,239.0,135.0,165.0,112.0,1.3333,NEAR OCEAN,2.1339285714285716,1.4732142857142858
11.657891235220415,-120.32,38.71,mid old,1115.0,255.0,86.0,32.0,3.5667,INLAND,34.84375,2.6875
12.135650181233627,-117.62,33.77,old,1911.0,439.0,930.0,433.0,4.6369,<1H OCEAN,4.413394919168591,2.147806004618938
12.479529010717972,-121.91,37.68,mid old,1804.0,254.0,831.0,260.0,6.1770000000000005,<1H OCEAN,6.938461538461539,3.1961538461538463
12.01309450854769,-118.07,33.99,old,1625.0,302.0,1134.0,288.0,4.5595,<1H OCEAN,5.642361111111111,3.9375
11.869900363917958,-118.09,34.57,new,9761.0,1683.0,4970.0,1535.0,4.5266,INLAND,6.3589576547231275,3.237785016286645
11.760566487884825,-120.4,38.06,mid old,1430.0,310.0,517.0,240.0,2.6544,INLAND,5.958333333333333,2.154166666666667
11.396391648714276,-122.79,39.08,mid old,952.0,200.0,321.0,128.0,1.5208,INLAND,7.4375,2.5078125
12.048248560336607,-117.07,32.79,old,3583.0,642.0,1711.0,602.0,3.9745,NEAR OCEAN,5.951827242524917,2.8421926910299002
11.959532516409569,-122.08,37.59,mid old,1816.0,365.0,1367.0,355.0,4.235,NEAR BAY,5.115492957746479,3.850704225352113
11.89204659773879,-122.32,37.95,old,1612.0,354.0,887.0,331.0,2.5769,NEAR BAY,4.8700906344410875,2.6797583081570995
12.83040551008976,-122.0,37.08,mid old,4154.0,739.0,2149.0,693.0,5.5919,NEAR OCEAN,5.994227994227995,3.101010101010101
11.823347024391499,-122.05,38.0,old,2476.0,472.0,1213.0,393.0,3.7333,NEAR BAY,6.300254452926208,3.0865139949109417
12.89621531706982,-121.91,36.55,old,5468.0,834.0,1782.0,712.0,5.7248,NEAR OCEAN,7.679775280898877,2.502808988764045
11.461632170582678,-121.01,37.37,old,1045.0,233.0,632.0,230.0,2.3583,INLAND,4.543478260869565,2.747826086956522
12.392552212472792,-121.82,37.24,mid old,3671.0,567.0,1944.0,589.0,6.0538,<1H OCEAN,6.232597623089983,3.300509337860781
12.737582860488997,-117.25,33.08,mid old,3651.0,465.0,1311.0,435.0,7.5402,NEAR OCEAN,8.393103448275863,3.013793103448276
11.008744383922906,-120.06,36.72,old,981.0,237.0,736.0,249.0,1.8,INLAND,3.9397590361445785,2.9558232931726907
11.730453277498803,-118.19,34.05,old,1098.0,264.0,1178.0,245.0,2.1058,<1H OCEAN,4.481632653061224,4.808163265306122
12.73405032811373,-121.91,36.59,mid old,5039.0,833.0,1678.0,710.0,6.2323,NEAR OCEAN,7.097183098591549,2.363380281690141
12.27606501735021,-117.34,33.94,mid old,7910.0,,3382.0,1176.0,5.5563,INLAND,6.726190476190476,2.8758503401360542
12.526705818121641,-122.49,37.69,old,1344.0,258.0,782.0,265.0,4.5,NEAR OCEAN,5.071698113207547,2.950943396226415
12.499488249829716,-117.78,33.9,mid old,6239.0,901.0,2923.0,904.0,6.5437,<1H OCEAN,6.9015486725663715,3.2334070796460175
12.896716695872,-122.47,37.72,old,1836.0,319.0,767.0,302.0,5.9114,NEAR OCEAN,6.079470198675497,2.5397350993377485
12.239990863733635,-117.87,34.08,old,3630.0,800.0,2257.0,796.0,3.2469,<1H OCEAN,4.560301507537688,2.8354271356783918
11.543454670005051,-118.22,33.91,old,500.0,159.0,732.0,162.0,2.7426,<1H OCEAN,3.0864197530864197,4.518518518518518
12.700158945291866,-122.26,37.54,mid old,1422.0,295.0,395.0,195.0,5.3247,NEAR BAY,7.292307692307692,2.0256410256410255
12.058732057631465,-118.09,33.99,old,1369.0,270.0,1005.0,272.0,3.6919999999999997,<1H OCEAN,5.033088235294118,3.6948529411764706
11.894097880509348,-118.15,34.17,old,930.0,280.0,1024.0,300.0,1.0846,<1H OCEAN,3.1,3.4133333333333336
11.426277658244556,-118.27,33.96,old,1126.0,270.0,999.0,265.0,0.5495,<1H OCEAN,4.249056603773585,3.769811320754717
12.90669184092882,-122.04,37.36,old,3298.0,460.0,1241.0,472.0,6.8753,<1H OCEAN,6.987288135593221,2.6292372881355934
13.122365377402328,-122.03,37.83,mid old,5948.0,738.0,1997.0,710.0,9.8708,NEAR BAY,8.377464788732395,2.812676056338028
12.43081491820808,-117.83,33.65,new,2149.0,426.0,950.0,399.0,4.1103,<1H OCEAN,5.385964912280702,2.380952380952381
11.588960151246226,-116.98,33.77,mid old,5829.0,1309.0,2711.0,1118.0,1.9707,INLAND,5.213774597495528,2.424865831842576
11.864989796351278,-117.25,34.51,new,3200.0,477.0,1522.0,470.0,4.6914,INLAND,6.808510638297872,3.2382978723404254
12.388394202324129,-117.93,33.88,old,2157.0,362.0,1001.0,373.0,5.1237,<1H OCEAN,5.7828418230563,2.683646112600536
11.125791313546788,-119.73,36.75,old,1745.0,321.0,901.0,303.0,3.1719,INLAND,5.759075907590759,2.9735973597359737
12.003344278958556,-117.55,33.92,mid old,2807.0,501.0,1653.0,509.0,4.8167,INLAND,5.514734774066798,3.2475442043222005
11.097410021008562,-119.78,36.8,old,3426.0,623.0,1938.0,647.0,2.8994,INLAND,5.295208655332303,2.9953632148377127
11.556942350387002,-117.43,33.95,old,2284.0,444.0,1425.0,405.0,4.0526,INLAND,5.639506172839506,3.5185185185185186
10.952559395644101,-121.53,39.44,old,1340.0,255.0,662.0,239.0,2.6071,INLAND,5.606694560669456,2.7698744769874475
11.930977688583864,-118.19,33.85,old,3533.0,1061.0,2678.0,1033.0,2.2417,NEAR OCEAN,3.420135527589545,2.5924491771539206
11.080602902692181,-117.31,34.11,old,851.0,190.0,731.0,190.0,1.9044,INLAND,4.478947368421053,3.8473684210526318
13.007401358934647,-117.24,32.83,mid old,3109.0,501.0,949.0,368.0,7.4351,NEAR OCEAN,8.44836956521739,2.578804347826087
10.855145428247575,-120.04,36.96,mid old,2126.0,506.0,2091.0,491.0,1.3713,INLAND,4.329938900203666,4.258655804480652
11.606415808057568,-121.45,38.49,old,3573.0,662.0,1540.0,620.0,3.5323,INLAND,5.762903225806451,2.4838709677419355
12.12486259010463,-118.46,34.22,old,2057.0,601.0,2397.0,579.0,2.8710000000000004,<1H OCEAN,3.552677029360967,4.139896373056994
12.249610947544657,-118.14,33.86,old,2104.0,382.0,1071.0,396.0,5.0,<1H OCEAN,5.313131313131313,2.7045454545454546
12.646261189696723,-122.05,37.89,old,1677.0,269.0,689.0,283.0,4.2625,NEAR BAY,5.925795053003534,2.4346289752650176
11.983553898984805,-118.28,33.78,old,1212.0,304.0,1076.0,293.0,3.2115,<1H OCEAN,4.136518771331058,3.6723549488054608
12.332264670767934,-118.33,33.89,old,1880.0,361.0,982.0,357.0,4.1953,<1H OCEAN,5.266106442577031,2.750700280112045
12.553908640801701,-119.75,34.43,mid old,2982.0,837.0,1317.0,787.0,3.3776,NEAR OCEAN,3.789072426937738,1.673443456162643
11.794337924408413,-122.29,37.84,old,1872.0,419.0,1017.0,414.0,2.2106,NEAR BAY,4.521739130434782,2.4565217391304346
12.286730548547629,-121.55,38.51,mid old,5490.0,851.0,2415.0,837.0,6.5253,INLAND,6.559139784946237,2.8853046594982077
12.765688433465597,-122.46,37.78,old,2165.0,580.0,1067.0,530.0,2.9293,NEAR BAY,4.084905660377358,2.013207547169811
12.168370778346162,-121.22,38.92,mid old,2531.0,461.0,1206.0,429.0,4.4958,INLAND,5.8997668997669,2.8111888111888113
11.756655649892826,-120.48,37.34,new,6146.0,1017.0,2821.0,987.0,4.67,INLAND,6.226950354609929,2.858156028368794
11.970983023197563,-121.0,37.68,old,2911.0,445.0,1170.0,460.0,4.9904,INLAND,6.328260869565217,2.5434782608695654
12.401228160304214,-118.44,34.0,mid old,5822.0,1707.0,3335.0,1585.0,3.1579,<1H OCEAN,3.673186119873817,2.1041009463722395
13.122365377402328,-118.03,34.16,old,2731.0,366.0,1034.0,338.0,9.8098,INLAND,8.079881656804734,3.059171597633136
11.869900363917958,-117.98,34.13,old,1447.0,309.0,1279.0,290.0,4.0083,INLAND,4.989655172413793,4.410344827586207
13.088806593875486,-118.51,34.24,old,5297.0,664.0,1986.0,657.0,8.6454,<1H OCEAN,8.062404870624048,3.0228310502283104
13.122365377402328,-118.5,34.03,old,2146.0,394.0,851.0,355.0,6.48,<1H OCEAN,6.045070422535211,2.397183098591549
11.061939841560255,-119.01,35.34,old,1730.0,343.0,782.0,278.0,3.0208,INLAND,6.223021582733813,2.8129496402877696
12.021548665181019,-118.01,34.08,old,2281.0,522.0,1969.0,500.0,3.6531,INLAND,4.562,3.938
12.165250651009918,-118.39,34.19,old,2000.0,485.0,1439.0,461.0,3.0491,<1H OCEAN,4.3383947939262475,3.121475054229935
12.720093160192684,-122.68,38.43,old,488.0,63.0,161.0,62.0,6.0774,<1H OCEAN,7.870967741935484,2.596774193548387
11.81820184582296,-118.16,34.18,old,568.0,145.0,559.0,135.0,2.4135,<1H OCEAN,4.207407407407407,4.140740740740741
11.174651606402387,-119.82,36.77,old,1441.0,274.0,646.0,296.0,3.0568,INLAND,4.868243243243243,2.1824324324324325
12.523434872083365,-122.08,37.72,old,2476.0,368.0,1048.0,367.0,5.6194,NEAR BAY,6.746594005449591,2.8555858310626703
